,Attention,Mediation,Raw,Delta,Theta,Alpha1,Alpha2,Beta1,Beta2,Gamma1,Gamma2,Age_24,Age_25,Age_28,Age_31,Gender_0,Gender_1,Ethnicity_Bengali,Ethnicity_English,Ethnicity_Han Chinese
3990,0.78,0.66,0.5207317073170732,0.03878014482446499,0.009761849153300866,0.0015751847812916515,0.022645142441455768,0.005090668478509753,0.009513950926001123,0.007664470895670506,0.006102231262564833,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3991,0.7000000000000001,0.51,0.5053658536585366,0.06277275813021271,0.14750349088350334,0.045473059084757794,0.013037280465255813,0.021212209006193476,0.0187260833043434,0.007867516684018621,0.0046503772598181625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3992,0.78,0.63,0.5063414634146342,0.4064985129630827,0.03152276939770092,0.03160442569989154,0.016566699150390492,0.023174831331302798,0.009271526389728958,0.0048421344376316944,0.004709636606869047,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3993,0.81,0.61,0.5060975609756098,0.052923158983642596,0.025908119746855713,0.018830684424356824,0.05176284659381685,0.00716544065076818,0.011029104277702156,0.004882743595301318,0.004205932156936529,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3994,0.66,0.48,0.49585365853658536,0.08045152582918473,0.07541006045549094,0.011969360539212468,0.013135319873176222,0.03850197710834704,0.009635163194137205,0.003979189837152202,0.0030355600526815597,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3995,0.63,0.5,0.5048780487804878,0.1941007467511476,0.14783571867349415,0.04758985049613212,0.03529222606318836,0.05121229311857884,0.017150323818574325,0.009644167332064637,0.007628159449125109,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3996,0.6,0.43,0.5185365853658537,0.15318702721924096,0.03152276939770092,0.016202943361961115,0.009301979023488281,0.05308145723773058,0.005356370128933489,0.0063446732714077525,0.005220748475182926,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3997,0.5700000000000001,0.21,0.5136585365853659,0.19384819292687658,0.06112426548588481,0.009925561935126915,0.0039196155286579,0.029997280366206632,0.011332134948042362,0.007106094977713187,0.003109634236495165,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3998,0.5700000000000001,0.41000000000000003,0.4802439024390244,0.3888197452641107,0.0561408486360222,0.07029061356293952,0.07627269857391877,0.007557965115790045,0.013210925104151642,0.005278682882580144,0.008368901287261166,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3999,0.67,0.44,0.5260975609756098,0.04635675955259585,0.03295134889466154,0.028100770950030586,0.009419626312992771,0.05354874826751851,0.011513953350246485,0.0038015247723476005,0.0028281523380034638,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4000,0.63,0.5,0.45121951219512196,0.24562172690243744,0.18770305347239502,0.12700602482631362,0.043037339288900564,0.01616546588448379,0.017029111550438243,0.006750764848103984,0.0054577858633864645,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4001,0.6,0.67,0.4429268292682927,0.4721625072735502,0.029562625436754957,0.024670109007458408,0.037547132445357734,0.012987886881925838,0.007271523965483594,0.004009646705404419,0.005546674883962791,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4002,0.67,0.64,0.5017073170731707,0.2776960625848581,0.008133932982345746,0.010290525971570763,0.010782374083086438,0.005800950843787413,0.004223035421861117,0.0015477165216835136,0.0009170383956124379,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4003,0.63,0.74,0.5134146341463415,0.409024051205793,0.06212094885585733,0.10875782300412118,0.03421379257606388,0.0309318624257825,0.019150326242819687,0.004319291532635296,0.007554085265311504,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4004,0.64,0.75,0.5248780487804878,0.028425438029352816,0.059795354325921445,0.0237212025127044,0.060586393306653545,0.024109413390878666,0.00793819144023205,0.005177159988406086,0.00710964016242987,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4005,0.7000000000000001,0.8,0.5282926829268293,0.10595946208055862,0.010027631385293539,0.03963363450165621,0.0038019682391534104,0.015511258442780682,0.0068472810270073054,0.0007101526447475354,0.00081333453827339,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4006,0.56,0.8300000000000001,0.5104878048780488,0.19889926941229716,0.06378208780581153,0.04831977856901981,0.1490179392508613,0.020558001564490367,0.00799879757430009,0.003364976327399151,0.009183717309210828,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4007,0.66,0.77,0.5,0.31305359798280213,0.028732055961777858,0.03379420991855463,0.004723538673605243,0.04532442614325087,0.019998812119772266,0.007055333530626158,0.003805931564343058,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4008,0.78,0.8,0.5224390243902439,0.012186227128725675,0.00750270018136315,0.00766278490917505,0.014115713952380298,0.004511227601572715,0.003998792725809364,0.004933505042388347,0.004687414351724965,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4009,0.6900000000000001,0.78,0.5160975609756098,0.049639959268119226,0.03554272565659009,0.05532708806874171,0.03872360534040263,0.041959930728777746,0.00842304051277638,0.00392335224535647,0.007139269835955312,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4010,0.7000000000000001,0.7000000000000001,0.5107317073170732,0.14813595073382038,0.041522825876425216,0.02722485726256535,0.029900058627565937,0.02485707903853936,0.003938186591741323,0.00443096671622676,0.004205932156936529,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4011,0.56,0.64,0.5097560975609756,0.1991518232365682,0.14185561845365904,0.0331372746529557,0.026958876389953704,0.03102532063174009,0.016726080880098037,0.004649240938700985,0.0044429695451400665,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4012,0.47000000000000003,0.56,0.5148780487804878,0.09989817029805394,0.046506242726287825,0.0014875934125451278,0.040684393498810784,0.009212175361239331,0.005986673923241119,0.004507108886857303,0.00488000722964034,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4013,0.61,0.5700000000000001,0.5246341463414634,0.003851950927781729,0.005177105651427267,0.010509504393437072,0.018135329677117014,0.010651431732986168,0.0075745546358238006,0.0063446732714077525,0.003791116727580337,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4014,0.66,0.64,0.5236585365853659,0.08297706407189501,0.07109109918561002,0.1007286142023565,0.08127270837785956,0.012894428675968251,0.01563517046687329,0.008476654049062969,0.0033022271144105397,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4015,0.67,0.63,0.49585365853658536,0.0327188530419603,0.015974508826129583,0.0034802970515285425,0.003782360357569329,0.009903766085325474,0.0021684874769545177,0.0006492389082431006,0.0013466686617313506,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4016,0.77,0.63,0.505609756097561,0.058731896941876256,0.0980015501748681,0.04992562032937275,0.04107655113049241,0.027380450599394205,0.03315034321253723,0.003831981640599818,0.004265191503987413,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4017,0.66,0.5700000000000001,0.5314634146341464,0.06100488136031551,0.0054761106624190235,0.00679417050243869,0.003733340653609125,0.006614037235618418,0.0017927294457326616,0.0008725892754260282,0.0019837066425283595,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4018,0.53,0.4,0.5134146341463415,0.2625428331285964,0.5049805929136477,0.08831983696326565,0.048233427908682174,0.03429635784025563,0.013332137372287724,0.0028624380012375644,0.005042970434030273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4019,0.51,0.5,0.5053658536585366,0.013878337751341566,0.012120666462235833,0.0080277489456189,0.00595883521340238,0.0011841154694826248,0.0017806082189190534,0.0016949247182358976,0.000576297150069852,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4020,0.38,0.44,0.5007317073170732,0.1279316447921381,0.0405261425064527,0.00817373456019644,0.009331390845864403,0.004576648345743026,0.003307882797433694,0.002669544502306854,0.0028503745931475455,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4021,0.37,0.4,0.5175609756097561,0.35093667162345643,0.022220391277957385,0.006181030921213024,0.014998068623663968,0.013268261499798598,0.004259399102301942,0.0046949262410793105,0.0018725953668079507,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4022,0.56,0.51,0.5107317073170732,0.0784310952350165,0.006572462369388797,0.004903656793659553,0.003184319969254842,0.0010813114429292794,0.0020775782758524555,0.0010197974719784123,0.00029555599341628654,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4023,0.66,0.56,0.5224390243902439,0.04509399043124071,0.0005192720357556837,0.0006364972795580724,0.0046451071472689166,0.003772907774507779,0.0006836371922875058,0.0007203049341649412,0.001013334834570125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4024,0.74,0.6900000000000001,0.5,0.011150756449214457,0.009329953026312773,0.009852569127838145,0.01950788138800272,0.016913131532144483,0.0029563672198390546,0.003192387407303253,0.0025244481843676807,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4025,0.67,0.64,0.5080487804878049,0.11252586151160536,0.11428071188441928,0.025473029887634877,0.01695885678207212,0.021212209006193476,0.010968498143634113,0.0049944187788927815,0.004731858862013129,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4026,0.54,0.63,0.5195121951219512,0.04484143660696968,0.030791868259721068,0.020290540570132222,0.009056880503687262,0.007586002577577321,0.0023018209719042086,0.003720306457008354,0.001613335723460331,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4027,0.44,0.5,0.49585365853658536,0.012186227128725675,0.015841617710133246,0.005042343127508215,0.002880397804701578,0.0024458012499100463,0.0017745476055122493,0.0011974625367830137,0.0010800016000023702,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4028,0.38,0.48,0.5082926829268293,0.038275037175922934,0.05713753200599472,0.047151893652399496,0.0472530338294781,0.023455205949175557,0.007271523965483594,0.005735535906363404,0.0066874173146923175,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4029,0.48,0.48,0.5139024390243903,0.018525328117928494,0.021157262349986695,0.003918253895261161,0.007743152437553799,0.020558001564490367,0.004968490870898025,0.002425889556289115,0.0030874119813510833,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4030,0.51,0.54,0.49658536585365853,0.19738394646667098,0.0421872814564069,0.060144613349800514,0.0472530338294781,0.01495050920703516,0.006241219686326892,0.008730461284498114,0.0073022330403452445,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4031,0.64,0.54,0.5017073170731707,0.28779821555569923,0.01637318217411859,0.00247299631094352,0.011566689346449699,0.010838348144901342,0.008301828244640297,0.0019994934007580714,0.002976300705630675,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4032,0.75,0.48,0.5246341463414634,0.1324776136290166,0.07873233835539935,0.02102046864301992,0.03558634428694958,0.023642122361090732,0.01921093237688773,0.0037812201935127888,0.004909636903165782,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4033,0.67,0.5700000000000001,0.5126829268292683,0.12490099890088575,0.05414748189607716,0.0572978938655385,0.028625546324600636,0.05065154388283332,0.01030183066888566,0.004527413465692115,0.0038133389827244187,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4034,0.66,0.53,0.48634146341463413,0.06807638843990432,0.008931279678323764,0.00824672736748521,0.004233341634003204,0.0026887925853997722,0.0008109100738303925,0.00046497485531718546,0.0011762980389600575,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4035,0.74,0.5,0.5275609756097561,0.004104504752052758,0.008499383551335673,0.0002459857605631541,0.004723538673605243,0.003959824186422953,0.009089707987524833,0.002481727148084847,0.0024874110924608776,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4036,0.75,0.43,0.4897560975609756,0.13980167453287645,0.036871636816553456,0.010582497200725842,0.0012333357516387288,0.026352410333860748,0.00987758773040937,0.0025629454634240934,0.0031244490732578864,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4037,0.78,0.47000000000000003,0.5126829268292683,0.026910115083726645,0.006472794032391545,0.006086140271737623,0.009252959319528077,0.0018009396288026977,0.0019078811004619401,0.000831980117756405,0.0009170383956124379,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4038,0.93,0.47000000000000003,0.5070731707317073,0.053428266632184654,0.03454604228661757,0.037443850282993116,0.028723585732521043,0.04401601125984466,0.01648365634382587,0.006750764848103984,0.002450374000554075,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4039,0.75,0.51,0.501219512195122,0.27517052434214784,0.025509446398866705,0.004976649600948323,0.011370610530608883,0.0056420718936595156,0.004010913952622972,0.0008472085518825137,0.0008503716301801928,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4040,0.67,0.54,0.5109756097560976,0.2499151419150449,0.07142332697560086,0.019633605304533293,0.01490002921574356,0.005071976837318236,0.010059406132613495,0.005583251565102317,0.0050577852707929935,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4041,0.54,0.38,0.5217073170731708,0.4418560483610267,0.22059360468148823,0.03751684309028189,0.021860827178092505,0.008567313740131982,0.009210920255660917,0.0029081233036158905,0.011331868639805391,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4042,0.41000000000000003,0.24,0.5119512195121951,0.1031813700135773,0.1727528029228072,0.017954770736891588,0.0294098615879639,0.014576676383204814,0.013150318970083601,0.004598479491613955,0.0067911211720313655,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4043,0.44,0.24,0.49365853658536585,0.02254093392383785,0.027801818149803505,0.009560597898683066,0.009017664740519099,0.011025264556816515,0.005047278845186479,0.0022837575044454337,0.006161490609615718,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4044,0.47000000000000003,0.27,0.5687804878048781,0.05595380487489494,0.03587495344658093,0.014816080023474489,0.011174531714768067,0.007978527042599185,0.00799879757430009,0.0032482249990989846,0.004302228595894216,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4045,0.5700000000000001,0.37,0.4978048780487805,0.07514789551949312,0.005343219546422687,0.0011956221833900487,0.003566673660144432,0.001174769648886866,0.0008533343676780214,0.0004994926393363651,0.00029703747709255865,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4046,0.63,0.53,0.4875609756097561,0.09156389409710998,0.018466217251060887,0.026640914804255192,0.01529218684742519,0.015978549472568614,0.003726065122503179,0.0030045700530812454,0.0013096315698245477,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4047,0.63,0.56,0.47048780487804875,0.4140751276912136,0.11428071188441928,0.039122684850634824,0.05725305343735968,0.03822160249047427,0.02436245377267124,0.006090866035972607,0.009331865676838039,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4048,0.66,0.61,0.5046341463414634,0.15823810370466154,0.003715303375467569,0.00039927065586957064,0.007409818450624413,0.0016327148580790414,0.0014593957083584345,0.0008167516836302963,0.0008355567934174717,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4049,0.66,0.6900000000000001,0.47097560975609754,0.12490099890088575,0.03388158670663589,0.015619000903650955,0.07990015666697386,0.022053332859811755,0.008241222110572256,0.004232997072587346,0.00186518794842659,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4050,0.6900000000000001,0.75,0.5241463414634147,0.3963963599922416,0.014545929329168969,0.042553346793207,0.006360796785876051,0.006726187082767523,0.006016976990275139,0.003979189837152202,0.002976300705630675,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4051,0.6,0.6900000000000001,0.5041463414634146,0.1789475172948859,0.15979591911316443,0.03029055516869368,0.0396059600116863,0.011212180968731689,0.009574557060069164,0.002314214372697651,0.004798525627445374,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4052,0.54,0.6900000000000001,0.4853658536585366,0.02016692797569018,0.03786832018652597,0.019268641268089446,0.043821654552263826,0.008128060172131324,0.008301828244640297,0.004268530085548267,0.0042429692488433314,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4053,0.48,0.61,0.5331707317073171,0.09509964763690439,0.13454660707386054,0.020801490221153608,0.0957825407500799,0.012427137646180317,0.013513955774491848,0.008019801025279709,0.007998530368193138,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4054,0.38,0.48,0.5048780487804878,0.031961191569147215,0.029130729309766866,0.010144540356993224,0.006507855897756662,0.004399077754423611,0.002029093368598023,0.001735533875905521,0.00041111172016551135,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4055,0.44,0.54,0.5087804878048781,0.09863540117669879,0.003781748933465737,0.003611684104648328,0.002125494363714439,0.007156094830172421,0.0005866673777786397,0.0013649753121702092,0.000998519997807404,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4056,0.51,0.5,0.47878048780487803,0.17945262494342795,0.009662180816303613,0.005764971919667036,0.002449024409851784,0.000849535092154464,0.0036169740811807048,0.0014563459169268614,0.001050371926476928,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4057,0.54,0.51,0.4902439024390244,0.4822646602443913,0.03055930880672748,0.023648209705415632,0.008282369181116042,0.0160720076785262,0.00444727811791287,0.0050045710683101876,0.0016503728153671336,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4058,0.5700000000000001,0.5700000000000001,0.44634146341463415,0.020621524859378033,0.07773565498542682,0.09196947732770414,0.018625526716719052,0.006595345594426901,0.01078667974142999,0.008273608260714854,0.002635559460088089,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4059,0.66,0.56,0.5209756097560976,0.2650683713713067,0.011622324777249572,0.004195626562958486,0.006282365259539725,0.006894411853491178,0.003483640586231014,0.0008878177095521368,0.0012503722227736633,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4060,0.61,0.61,0.4978048780487805,0.07464278787095106,0.021157262349986695,0.025327044273057337,0.008801978043094202,0.005417772199361307,0.005174551726729365,0.0027050775152677744,0.0017170395807993787,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4061,0.54,0.56,0.5004878048780488,0.07540044934376415,0.03487827007660841,0.009341619476816755,0.008066682483691145,0.007501890192215492,0.002089699502666064,0.0005477160140690427,0.000722223292182655,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4062,0.51,0.5,0.49658536585365853,0.1350031518717269,0.13487883486385138,0.04831977856901981,0.050488334290851554,0.025791661098115228,0.010907892009566073,0.004156854901956803,0.002005928897672441,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4063,0.43,0.48,0.501219512195122,0.028677991853623845,0.013549245959196448,0.004867160390015168,0.0034588303114319835,0.0038102910568908136,0.0015866685899013212,0.0014208129039659412,0.0008577790485615534,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4064,0.29,0.37,0.5241463414634147,0.06277275813021271,0.12790205127404375,0.029122670252073362,0.019213763164241497,0.005389734737574031,0.005501824850696788,0.0045426418998182234,0.003183708420308771,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4065,0.29,0.37,0.4980487804878049,0.17566431757936252,0.09899823354484062,0.02007156214826591,0.022056905993933323,0.027380450599394205,0.0050412182317796745,0.005532490118015289,0.00408741346283476,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4066,0.41000000000000003,0.47000000000000003,0.5048780487804878,0.0961098629339885,0.008499383551335673,0.011385418080902309,0.018135329677117014,0.009006567308132641,0.004338187076590396,0.0014868027851790788,0.003450375482037751,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4067,0.41000000000000003,0.48,0.5341463414634147,0.285272677312989,0.1654437915430087,0.08394026852593946,0.0434294969205822,0.02513745365641212,0.02345336176165062,0.005837058800537463,0.005072600107555714,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4068,0.7000000000000001,0.51,0.5439024390243903,0.03903269864873602,0.008997725236321932,0.007881763331041361,0.0069000135294382935,0.02775428342322455,0.012847288299743393,0.006141627483059637,0.0030503748894442806,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4069,0.75,0.5700000000000001,0.49048780487804877,0.2259225286092972,0.09036031100507877,0.06036359177166682,0.018821605532559866,0.0805581697892611,0.007695766903959883,0.005634013012189347,0.0036281535231904045,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4070,0.74,0.51,0.5004878048780488,0.22440720566367103,0.04849960946623287,0.004889058232201799,0.063821693768027,0.009623391467452714,0.01266546989753927,0.006700003401016955,0.004583710494385917,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4071,0.81,0.51,0.5107317073170732,0.07489534169522209,0.03786832018652597,0.031385447278025225,0.005752952456769524,0.017286964355974828,0.014362441651444426,0.004679697806953202,0.002857782011528906,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4072,0.74,0.5700000000000001,0.4997560975609756,0.14636807396392318,0.019263563947038903,0.010071547549704454,0.0345079107998251,0.015698174854695855,0.012847288299743393,0.004557870333944333,0.004102228299597481,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4073,0.84,0.63,0.5051219512195122,0.02968820715070796,0.004977768977432763,0.0044365028270114265,0.0033607909035115757,0.0024458012499100463,0.001671517177596579,0.002187310754980079,0.0005785193755842601,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4074,0.88,0.64,0.5092682926829268,0.03751737570310985,0.012785122042217514,0.013283231070410323,0.006752954417557682,0.0035766455419968465,0.004944248417270808,0.0019081227960014195,0.006813343427175447,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4075,0.81,0.64,0.49560975609756097,0.0784310952350165,0.046506242726287825,0.015837979325517264,0.02548828527114759,0.012614054058095492,0.008786677317184627,0.0038015247723476005,0.005331859750903335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4076,0.8300000000000001,0.67,0.5129268292682927,0.1279316447921381,0.007236917949370478,0.00522482514573014,0.019311802572161908,0.0034271124124647077,0.006544250356667098,0.0028522857118201583,0.0049466739950725855,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4077,0.91,0.6900000000000001,0.5163414634146342,0.0029680125428331286,0.00956251247930636,0.014086151950586791,0.004321577101131571,0.004894406245998821,0.007453342367687718,0.0034106616297774773,0.0015985208866976098,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4078,0.97,0.6900000000000001,0.5029268292682927,0.000758166580461628,0.004446204513447418,0.0025824855218766745,0.017645132637514976,0.01495050920703516,0.005047278845186479,0.002720305949393883,0.005776304853784968,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4079,0.88,0.74,0.5046341463414634,0.18652413202301674,0.16577601933299954,0.09999868612946881,0.06960601883533105,0.01410938535341688,0.01218062082499494,0.007055333530626158,0.004931859158309864,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4080,0.84,0.6,0.5273170731707317,0.10343392383784833,0.01770209333408195,0.003429202086426404,0.010782374083086438,0.018315004621508285,0.007453342367687718,0.005684774459276376,0.003472597737181833,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4081,0.75,0.63,0.5158536585365854,0.01966182032714812,0.008200378540343915,0.015035058445340798,0.004017654936578307,0.003595337183188364,0.002653336549498848,0.0014106606145485353,0.0008874087220869957,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4082,0.63,0.61,0.5334146341463415,0.0327188530419603,0.049496292836205394,0.03401318834042094,0.035096147247347546,0.020090710534702433,0.0121200146909269,0.005583251565102317,0.008591123838701984,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4083,0.7000000000000001,0.7000000000000001,0.4919512195121951,0.003574141721083597,0.007602368518360402,0.015983964940094804,0.013331398689017037,0.007810302271875529,0.0024412150802607035,0.001329442299209289,0.002976300705630675,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4084,0.63,0.67,0.5070731707317073,0.07540044934376415,0.01956256895803066,0.0053635114795788025,0.002929417508661782,0.009053296411111434,0.002932124766211838,0.0010147213272697093,0.0005155563193426953,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4085,0.63,0.6900000000000001,0.5219512195121951,0.03297140686623133,0.009329953026312773,0.022407331981506545,0.009792176063090319,0.007174786471363939,0.0038472773906392615,0.0046949262410793105,0.0088133463901428,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4086,0.53,0.6,0.49097560975609755,0.18374603995603542,0.12358309000416282,0.03926867046521236,0.006066678562114828,0.028782323688758004,0.007271523965483594,0.0034512707874471004,0.0032874122776478188,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4087,0.56,0.53,0.5165853658536586,0.002071446466670977,0.009429621363310025,0.005721176235293775,0.009370606609032566,0.0016700981404620763,0.0030533370343479205,0.010151781802934925,0.0025392630211304016,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4088,0.48,0.54,0.5085365853658537,0.285272677312989,0.10730392829461163,0.0292686558666509,0.023625536520659844,0.026539326745775922,0.006786674892939264,0.004532489610400817,0.0047466736987758495,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4089,0.67,0.63,0.4851219512195122,0.019838608004137843,0.03952945913648018,0.022626310403372853,0.020096117835525167,0.014202843559374467,0.0046775814273714265,0.004984266489475375,0.0036503757783344862,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4090,0.67,0.6,0.5039024390243902,0.355987748108877,0.02185494070896746,0.013721187914142943,0.013037280465255813,0.011399097380646862,0.005071521298813695,0.0022025391891061876,0.004531858565716394,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4091,0.78,0.64,0.504390243902439,0.32568128919635353,0.02793470926579984,0.004122633755669717,0.023625536520659844,0.009174792078856296,0.006023037603681943,0.004679697806953202,0.00501334076050483,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4092,0.61,0.54,0.494390243902439,0.10090838559513804,0.04119059808643438,0.02007156214826591,0.024017694152341475,0.027941199835139725,0.007150311697347512,0.004517261176274709,0.007998530368193138,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4093,0.8300000000000001,0.54,0.5163414634146342,0.004432824723605094,0.0032568290252802095,0.0034583992093419114,0.003939223410241981,0.005371043096382514,0.00660485649073514,0.007207617871887245,0.002020743734435162,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4094,0.6900000000000001,0.47000000000000003,0.5119512195121951,0.18551391672593262,0.14052670729369568,0.04299130363693962,0.009517665720913178,0.012707512264053077,0.0075745546358238006,0.0048421344376316944,0.0021540772652996524,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
